1
0.27, -0.03, 0
0.04, 0.18, 0
0.04, 0.18, 0
-0.4, 0.18, 0
0.03, 0.41, 0
-0.17, -0.02, 0
0.37, 0.18, 0
0.27, -0.15, 0
0.61, -0.09, 0
1.12, -0.04, 0
1.18, -0.03, 0
0.96, 0.18, 0
0.95, -0.25, 0
0.73, 0.18, 0
0.55, 0.01, 0
0.27, -0.03, 0
-0.29, 0.13, 0
-0.21, 0.58, 0
-0.18, 0.21, 0
0.25, -0.03, 0
0.27, -0.04, 0
0.61, 0.07, 0
0.72, 0.18, 0
0.73, 0.3, 0
0.9, 0.58, 0
1.15, -0.35, 0
1.18, 0.57, 0
0.97, -0.42, 0
0.29, 0.39, 0
0.27, -0.02, 0
0.26, -0.16, 0
0.04, 0.48, 0
0.21, -0.33, 0
0.27, 0.08, 0
-0.58, 0.52, 0
-0.66, 0.84, 0
0.21, 0.44, 0
1.38, -0.69, 0
0.97, 0.38, 0
0.17, -0.13, 0
1.18, 0.4, 0
1.24, -0.26, 0
1.18, -0.71, 0
1.19, -0.38, 0
0.55, 0.47, 0
0.1, 0.98, 0
0.24, 0.1, 0
0.48, -0.03, 0
-0.16, -0.48, 0
-1.07, 0.39, 0
-1.09, 0.12, 0
-0.47, -0.03, 0
-0.21, -0.04, 0
-0.4, -0.92, 0
0.38, -0.27, 0
1.06, -0.26, 0
0.54, -0.91, 0
0.5, -0.51, 0
1.4, 0.17, 0
1.52, 0.98, 0
1.82, 0.5, 0
1.87, 0, 0
1.66, 0.17, 0
0.98, 0.41, 0
0.07, -0.02, 0
0.48, 0.4, 0
0.94, -0.02, 0
2.06, 0.4, 0
2.21, 0.08, 0
2.5, 0.36, 0
2.56, -0.26, 0
1.48, -0.7, 0
-0.27, -2.85, 0
-1.21, -0.66, 0
-2.88, 1.5, 0
-2.85, 0.93, 0
-2.5, -0.19, 0
-1.68, 0.41, 0
-1.33, 0.82, 0
-0.04, 0.88, 0
0.26, 0.88, 0
-0.07, -0.25, 0
-1.67, -0.37, 0
-2.46, -0.26, 0
-4.05, 0.44, 0
-4.73, 0.2, 0
-3.75, 0.19, 0
-3.22, 0.19, 0
-3.16, 0.19, 0
-2.37, 0.19, 0
-2.99, 0.14, 0
-4.24, 0.19, 0
-5.42, 0.63, 0
-5.98, 0.53, 0
-6.37, 0.63, 0
-6.16, 0.65, 0
-6.15, 1.5, 0
-5.26, 1.12, 0
-5.12, 0.88, 0
-5.05, 0.68, 0
-5.22, 1.54, 0
-7.7, 2.88, 0
-8.22, 3.61, 0
-8.75, 1.85, 0
-8.47, 1.34, 0
-8.26, 1.36, 0
-8.23, 0.88, 0
-8.17, 1.27, 0
-8.01, 1.77, 0
-10.26, 1.11, 0
-10.1, 1.77, 0
-9.8, 1.82, 0
-10.08, 2.68, 0
-10.47, 1.14, 0
-11.47, 1.33, 0
-12.6, 2.48, 0
-12.08, 2.04, 0
-15.26, 2.68, 0
-10.4, 1.69, 0
-11.4, 1.57, 0
-13.12, 1.56, 0
-13.83, 1.75, 0
-14.36, 1.45, 0
-14.98, 1.55, 0
-14.67, 2.13, 0
-14.78, 2.02, 0
-15.2, 2.99, 0
-15.03, 2.5, 0
-15.85, 3, 0
-15.51, 3.17, 0
-15.32, 3.11, 0
-16.18, 2.5, 0
-16.98, 2.39, 0
-16.93, 2.25, 0
-16.27, 1.62, 0
-15.74, 0.66, 0
-16.36, 1.45, 0
-17.04, 2.02, 0
-16.93, 2.68, 0
-17.05, 2.36, 0
-18.3, 2.22, 0
-18.97, 2.08, 0
-19.32, 2.67, 0
-19.1, 2.65, 0
-19.57, 1.81, 0
-19.04, 2.3, 0
-20.27, 2.92, 0
-20.56, 2.54, 0
-21.28, 1.59, 0
-20.32, 1.91, 0
-18.9, 3.13, 0
-19.46, 3.14, 0
-21.03, 3.17, 0
-20.47, 2.22, 0
-20.45, 1.24, 0
-20.62, 2.16, 0
-20.2, 3.04, 0
-20.79, 4.46, 0
-19.35, 3.75, 0
-19.55, 3.2, 0
-20.07, 1.97, 0
-21.68, 1.58, 0
-21.48, 2.13, 0
-22.01, 2.24, 0
-23.89, 3.85, 0
-23.06, 3.86, 0
-23.21, 4.6, 0
-23.28, 3.66, 0
-22.78, 2.45, 0
-23.5, 2.03, 0
-23.46, 1.99, 0
-23.53, 4.28, 0
-21.64, 5.41, 0
-22.81, 4.89, 0
-25.22, 2.11, 0
-24.04, 1.35, 0
-24.48, 3.31, 0
-24.78, 4.31, 0
-27.66, 3.25, 0
-27.21, 3.79, 0
-26.6, 3.2, 0
-26.19, 3.51, 0
-26.31, 3.63, 0
-24.86, 3.69, 0
-20.22, 3.19, 0
-25.85, 3.05, 0
-25.32, 3.16, 0
-27.62, 3.8, 0
-29.37, 3.63, 0
-27.98, 4.66, 0
-27.85, 4.55, 0
-27.01, 4.17, 0
-25.82, 3.97, 0
-25.83, 3.68, 0
-26.81, 2.72, 0
-27.07, 2.71, 0
-28.76, 4.19, 0
-28.68, 4.54, 0
-25.24, 3, 0
-27.89, 3.79, 0
-28.38, 4.1, 0
-30.02, 0.77, 0
-30.39, 3.56, 0
-29.45, 4.31, 0
-29.55, 3.8, 0
-29.68, 3.97, 0
-29.17, 3.65, 0
-30.37, 4.31, 0
-29.62, 3.74, 0
-29.67, 3.63, 0
-29.19, 4.23, 0
-29.67, 4.31, 0
-30.61, 4.32, 0
-29.46, 4.09, 0
-29.48, 4.09, 0
-28.91, 4.31, 0
-28.11, 3.34, 0
-29.38, 3.84, 0
-29.91, 3.66, 0
-29.88, 3.05, 0
-29.68, 2.05, 0
-30.61, -2.21, 0
-26.78, 8.34, 0
-32.59, 18.35, 0
-36.07, 3.84, 0
-37.81, 0.77, 0
-35.4, 7.09, 0
-31.47, 4.85, 0
-27.68, 3.86, 0
-26.33, 3.41, 0
-28.24, 3.4, 0
-31.26, 3.62, 0
-30.74, 4.42, 0
-29.43, 4.76, 0
-30.19, 4.32, 0
-30.35, 5.11, 0
-30.61, 4.66, 0
-32.35, 4.66, 0
-31.75, 4.55, 0
-31.55, 5.23, 0
-32.02, 4.8, 0
-31.8, 4.98, 0
-31.02, 4.77, 0
-31.53, 4.78, 0
-31.28, 5, 0
-32.48, 5, 0
-31.69, 4.43, 0
-31.95, 5.11, 0
-32.9, 5.75, 0
-31.08, 4, 0
-30.88, 3.36, 0
-30.73, 5.14, 0
-30.21, 6.38, 0
-30.47, 3.67, 0
-29.46, 2.85, 0
-29.16, 3.37, 0
-27.95, 4.28, 0
-27.85, 4.54, 0
-27.31, 3.6, 0
-26.95, 3.97, 0
-27.95, 4.71, 0
-28.25, 4.2, 0
-28.63, 3.21, 0
-29.16, 3.85, 0
-29.68, 4.54, 0
-30.21, 4.54, 0
-5.26, 2, 0
-1.91, 2.07, 0
-0.66, 1.22, 0
-0.84, 0.12, 0
-1.67, -0.24, 0
-3.37, -1.28, 0
-3.63, -0.97, 0
-2.6, -0.5, 0
-1.16, -0.7, 0
-0.41, -1.18, 0
0.58, 0.06, 0
0.52, 0.98, 0
-0.14, 1.74, 0
-1.73, 1.12, 0
-3.89, -0.66, 0
-4.97, -0.07, 0
-3.18, 2.78, 0
-1.4, 3.83, 0
-0.43, 2.49, 0
0.94, 0.55, 0
1.98, 1.1, 0
1.67, 2.83, 0
1.42, 3.15, 0
0.96, 2.75, 0
1.35, 1.87, 0
1.86, 0.89, 0
3.33, -1.15, 0
5.23, -0.96, 0
7.11, 0.36, 0
4.88, 1.08, 0
3.55, 0.01, 0
4.48, 0.53, 0
6.03, 1.24, 0
6.24, 1.99, 0
6.24, 0.3, 0
6.07, -0.03, 0
6.82, 0.95, 0
6.93, 1.54, 0
8.79, 1.04, 0
6.5, 2.68, 0
5.79, 2.3, 0
6.87, 0.73, 0
7.82, 0.2, 0
8.3, 0.85, 0
8.03, 0.98, 0
8.08, 1.07, 0
8.31, 1.32, 0
8.66, 1.33, 0
9.21, 0.52, 0
8.81, 0.63, 0
9, 1.07, 0
9.59, 1.32, 0
9.74, 1.12, 0
9.49, 0.88, 0
10.75, 0.86, 0
11.54, 0.84, 0
12.89, 0.44, 0
11.82, 1.43, 0
12.01, 1.35, 0
13.18, -0.22, 0
12.75, 0.58, 0
12.97, 0.64, 0
12.98, 0.64, 0
13.16, 0.98, 0
13.22, 1.1, 0
13.45, 0.65, 0
13.98, 0.87, 0
14.37, 0.65, 0
14.86, 0.86, 0
15.7, 0.18, 0
15.82, 0.17, 0
15.59, -0.26, 0
15.38, -0.07, 0
15.81, 1.51, 0
16.41, 0.53, 0
16.45, 0.81, 0
17.7, 0.2, 0
17.02, 0.07, 0
16.78, 0.35, 0
16.55, 0.63, 0
17.37, 0.64, 0
17.08, 0.41, 0
16.79, 0.63, 0
17.25, 0.19, 0
17.26, 0.18, 0
16.56, 0.85, 0
17.02, 0.41, 0
17.68, 0.61, 0
17.5, 0.64, 0
17.14, 0.24, 0
17.02, 0.38, 0
16.79, 0.41, 0
17.67, 0.01, 0
17.74, 0.15, 0
17.5, 0.18, 0
17.74, 0.24, 0
17.95, 0.18, 0
18.21, 0.4, 0
18.88, 0.41, 0
18.52, 0.21, 0
17.99, 0.4, 0
18.34, 0.64, 0
18.88, 0.44, 0
19.18, 0.19, 0
19.55, 0.01, 0
19.67, 0.35, 0
20.15, -0.02, 0
20.47, 0.35, 0
20.43, 0.01, 0
20.41, -0.04, 0
20.35, -0.04, 0
19.72, 1.46, 0
20.15, 0.54, 0
19.73, 0.64, 0
20.15, -0.01, 0
21.37, -0.03, 0
21.42, -0.01, 0
21.15, -0.04, 0
20.78, 0.07, 0
20.25, -0.23, 0
19.45, 0.39, 0
20.03, 0.64, 0
19.95, 0.24, 0
19.92, 0.18, 0
21.96, 0.18, 0
21.39, 0.79, 0
21.63, -0.23, 0
21.14, 0.18, 0
20.65, 0.18, 0
20.41, 0.41, 0
20.64, -0.02, 0
20.65, 0.64, 0
20.65, 0.43, 0
21.13, 0.19, 0
20.35, 0.24, 0
20.62, 0.18, 0
21.13, 0.18, 0
20.59, 0.64, 0
20.41, 0.43, 0
20.65, 0.41, 0
20.71, 0.41, 0
21.34, 0.2, 0
21.63, 0.64, 0
20.84, 0.24, 0
20.65, 0.18, 0
20.89, 0.18, 0
21.45, -0.03, 0
21.63, 0.38, 0
21.88, 0.41, 0
21.09, 0.01, 0
21.6, 0.17, 0
21.88, 0.18, 0
22.74, 0.13, 0
23.57, 0.4, 0
23.62, 0.19, 0
23.18, 0.76, 0
23.12, 0.44, 0
23.37, 0.3, 0
23.18, 0.19, 0
21.96, 0.62, 0
20.9, 0.42, 0
19.68, 0.02, 0
17.85, -3.68, 0
17.02, 1.56, 0
16.33, 2.37, 0
16.12, 0.19, 0
16.96, 1.23, 0
16.32, -0.43, 0
17.74, 0.18, 0
17.37, 0.16, 0
15.91, 1.48, 0
15.6, 0.55, 0
16.68, 0.04, 0
17.68, 0.18, 0
16.91, 1.21, 0
15.42, 0.69, 0
15.12, 0.87, 0
15.58, 0.19, 0
15.17, -0.23, 0
14.19, 0.18, 0
14.52, 0.98, 0
15.52, 0.91, 0
15.12, 0.43, 0
14.41, 0.31, 0
13.13, 1.02, 0
12.76, 0.89, 0
12.98, 0.77, 0
12.8, 0.88, 0
11.61, 0.66, 0
11.35, 0.54, 0
11.75, 0.42, 0
10.45, 1.09, 0
11.52, 1.22, 0
9.77, 0.66, 0
8.8, 0.42, 0
8.67, 1.1, 0
8.56, 0.89, 0
7.18, 1.1, 0
6.48, 1.11, 0
6.87, 1.13, 0
7.38, 1.33, 0
7.16, 0.89, 0
6.81, 1.85, 0
6.27, 1.81, 0
5.56, 1.34, 0
3.73, 0.89, 0
3.43, 1.05, 0
3.26, 1.75, 0
4.58, 1.57, 0
4.34, 1.45, 0
3.52, 0.69, 0
3.05, 0.44, 0
2.35, -0.01, 0
1.42, 0.19, 0
0.73, 0.53, 0
0.33, 0.65, 0
0.27, 0.65, 0
0.27, 1.08, 0
0.91, 1.97, 0
1.52, 2.14, 0
0.84, 1.88, 0
0.53, 1.19, 0
-0.14, 0.89, 0
-1.07, 0.66, 0
-0.19, -0.02, 0
-0.4, 0.87, 0
-0.3, 1.45, 0
-1.48, 1.35, 0
-2.36, 2.13, 0
-4.22, 2.04, 0
-5.69, 2.99, 0
-5.92, 2.51, 0
-7.87, 1.45, 0
-9.12, -0.44, 0
-2.79, 1.77, 0
-3.57, 1.34, 0
-3.91, 0.93, 0
-2.56, 0.66, 0
-3.72, 0.76, 0
-4.13, 1.44, 0
-3.86, 2.67, 0
-3.68, 3.42, 0
-2.51, 2.95, 0
-1.16, 3.11, 0
-1.55, 2.04, 0
-2.44, 0.9, 0
-2.47, 0.87, 0
-3.05, 2.58, 0
-3.83, 3.36, 0
-3.45, 4.42, 0
-4.73, 7.67, 0
-2.54, 4.67, 0
-1.36, 3.42, 0
-3.33, 3.74, 0
-1.84, 4.3, 0
-0.65, 4.26, 0
-1.44, 4.71, 0
-2.91, 4.89, 0
-3.8, 4.57, 0
-2.37, 4.89, 0
-1.15, 3.94, 0
-1.78, 5.91, 0
-2.87, 6.14, 0
-2.13, 7.82, 0
-2.23, 3.46, 0
-0.47, 7.46, 0
-0.18, 9.3, 0
0.02, 9.17, 0
-0.62, 8.04, 0
-0.35, 7.37, 0
-0.18, 7.28, 0
-0.4, 7.76, 0
0.26, 7.54, 0
0.49, 7.09, 0
-0.01, 6.91, 0
-0.61, 6.63, 0
-0.75, 5.82, 0
-0.98, 6.56, 0
-0.88, 6.63, 0
-1.54, 7.64, 0
-1.93, 8.56, 0
-2.13, 8.47, 0
-1.81, 8.25, 0
-1.45, 8.58, 0
-2, 8.7, 0
-3.16, 9.04, 0
-3.83, 8.71, 0
-3.51, 8.76, 0
-3.62, 8.48, 0
-4.37, 8.06, 0
-4.98, 7.78, 0
-4.6, 9.16, 0
-4.54, 8.49, 0
-3.48, 8.06, 0
-3.61, 8.67, 0
-3.39, 8.41, 0
-2.71, 8.24, 0
-1.7, 8.49, 0
-2.02, 8.58, 0
-2.47, 8.49, 0
-2.7, 8.69, 0
-1.83, 8.46, 0
-1.9, 8.69, 0
-1.79, 8.68, 0
-1.45, 8.7, 0
-1.13, 8.26, 0
-0.88, 8.92, 0
-1.1, 8.99, 0
-1.76, 9.6, 0
-2.24, 9.37, 0
-2.24, 9.84, 0
-1.16, 8.76, 0
-0.43, 9.37, 0
-1.09, 8.83, 0
-1.54, 9.38, 0
-2.07, 9.51, 0
-2.03, 9.18, 0
-2.35, 8.47, 0
-2.47, 8.46, 0
-2.3, 8.93, 0
-2.47, 9.15, 0
-1.33, 10.03, 0
-1.1, 10.09, 0
-0.24, 9.22, 0
-0.18, 9.6, 0
0.25, 9.17, 0
0.03, 8.93, 0
-0.4, 9.04, 0
-0.81, 9.57, 0
-1.31, 10.08, 0
-1.38, 9.57, 0
-0.66, 8.95, 0
-0.41, 9.68, 0
-0.41, 9.22, 0
-0.85, 9.39, 0
-1.1, 9.62, 0
-1.54, 9.63, 0
-2.36, 9.91, 0
-1.59, 10.08, 0
-1.56, 9.74, 0
-2.22, 9.63, 0
-1.96, 9.63, 0
-2.46, 9.85, 0
-0.76, 9.83, 0
-0.86, 10.08, 0
-0.76, 9.92, 0
-1.08, 9.64, 0
-1.33, 9.74, 0
-1.1, 9.41, 0
-0.93, 8.64, 0
-0.87, 8.67, 0
-1.98, 8.92, 0
-3.1, 8.73, 0
-3.39, 8.25, 0
-2.59, 7.83, 0
-2.7, 8, 0
-2.3, 8.52, 0
-2.25, 8.13, 0
-2.9, 8.46, 0
-2.15, 8.81, 0
-2.03, 8.48, 0
-1.22, 8.35, 0
-1.33, 7.81, 0
-1.33, 8.58, 0
-1.55, 8.91, 0
-1.45, 8.35, 0
-2, 7.34, 0
-1.85, 6.91, 0
-2.01, 6.62, 0
-2.19, 6.79, 0
-2.03, 7.52, 0
-2.71, 6.47, 0
-2.26, 7.5, 0
-1.39, 6.47, 0
-1.78, 5.48, 0
-2.02, 4.83, 0
-1.69, 4.66, 0
-2.23, 4.79, 0
-1.91, 3.3, 0
-1.15, 3.38, 0
-0.87, 2.82, 0
-0.22, 3.11, 0
-0.63, 2.27, 0
0.02, 1.8, 0
-0.41, 2.24, 0
-0.21, 2.42, 0
-0.41, 2.48, 0
-0.42, 2.36, 0
-0.01, 1.65, 0
-0.4, 2.45, 0
-0.75, 1.91, 0
-0.65, 1.59, 0
-1.75, -3.76, 0
0.2, -4.05, 0
2.65, -0.52, 0
0.34, 3.06, 0
-3.11, -0.45, 0
-4.04, -1.84, 0
-3.68, -2.78, 0
-1.46, -2.14, 0
-1.33, 0.06, 0
-1.11, 0.63, 0
-1.55, 0.2, 0
-2.02, 0.98, 0
-1.16, 0.44, 0
-0.67, 0.2, 0
-2.01, -0.37, 0
-2.91, -0.71, 0
-2.59, -0.84, 0
-1.61, -1.18, 0
-0.42, -1.18, 0
-1.05, -2.91, 0
-1.85, -3.7, 0
-2.02, -4.78, 0
-3.38, -6.01, 0
-2.05, -5.13, 0
-0.19, -5.03, 0
0.68, -5.3, 0
0.27, -5.09, 0
-0.41, -4.4, 0
-1.08, -4.62, 0
-0.67, -3.74, 0
-0.2, -2.82, 0
-0.47, -3.08, 0
-0.42, -3.69, 0
-0.41, -3.77, 0
-0.41, -4.38, 0
-0.47, -4.45, 0
-0.86, -4.17, 0
-0.81, -4.88, 0
-0.87, -4.85, 0
-0.41, -4.94, 0
-0.19, -4.86, 0
-1.18, -5.71, 0
-1.89, -5.09, 0
-1.81, -4.85, 0
-2.24, -4.4, 0
-2.46, -4.84, 0
-1.91, -5.19, 0
-1.59, -5.1, 0
-1.33, -4.97, 0
-1.76, -5.08, 0
-2.99, -5.66, 0
-2.94, -6, 0
-2.19, -5.55, 0
-1.57, -5.1, 0
-1.56, -4.86, 0
-1.11, -4.85, 0
-1.53, -5.29, 0
-1.78, -4.87, 0
-0.47, -5.26, 0
-0.41, -5.31, 0
0.01, -5.52, 0
0.26, -5.77, 0
-0.29, -5.66, 0
-0.18, -5.13, 0
-0.24, -5.08, 0
-0.18, -5.08, 0
-0.07, -4.74, 0
-0.18, -5.06, 0
-0.4, -5.31, 0
-0.83, -5.33, 0
-0.87, -5.43, 0
-0.22, -5.53, 0
-0.35, -5.83, 0
-0.63, -5.55, 0
-1.27, -5.88, 0
-1.55, -6.22, 0
-0.98, -6.23, 0
-1.09, -5.34, 0
-1.73, -5.08, 0
-1.79, -5.31, 0
-1.81, -5.34, 0
-1.56, -4.86, 0
-1.1, -5.08, 0
-1.1, -5.2, 0
-1.53, -5.49, 0
-0.98, -5.43, 0
0.01, -5.98, 0
-0.84, -5.11, 0
-1.3, -4.94, 0
-1.33, -4.85, 0
-0.87, -4.48, 0
-1.77, -4.28, 0
-2.87, -4.17, 0
-2.82, -4.62, 0
-2.27, -4.64, 0
-1.44, -5.65, 0
-1.32, -5.56, 0
-1.09, -5.83, 0
0, -5.99, 0
-0.97, -6.02, 0
-1.33, -5.39, 0
-0.06, -1.57, 0
1.29, -0.8, 0
0.13, -2.46, 0
0.49, -3, 0
1.59, -2.38, 0
1.21, -1.2, 0
3.46, 2, 0
5.55, 2.03, 0
3.2, -0.77, 0
0.14, -0.51, 0
0.63, 2.23, 0
3.77, 1.67, 0
5.47, -0.15, 0
2.59, 2.89, 0
0.42, 6.1, 0
-0.71, 12.57, 0
-2.64, 15.66, 0
-2.58, 11.5, 0
-0.22, 9.65, 0
4.08, 11.9, 0
3.5, 11.07, 0
0.84, 12.08, 0
-0.57, 11.11, 0
1.27, 9.53, 0
-0.25, 10.04, 0
-3.32, 13.05, 0
-6.56, 13.02, 0
-8.42, 13.81, 0
-9.95, 5.98, 0
-2.61, 1.17, 0
7.72, 1.31, 0
7.62, 3.34, 0
3.75, -0.43, 0
1.66, -11.82, 0
12.64, -0.37, 0
-6.35, -3.76, 0
-12.26, -21.75, 0
-17.47, -9.21, 0
-8.32, -12.28, 0
0.28, -8.46, 0
0.17, -4.25, 0
-3.16, -4.17, 0
-4.97, -9.97, 0
-2.54, -8.61, 0
0.71, -6.36, 0
-0.32, -5.14, 0
-1.43, -9.67, 0
-2.84, -12.57, 0
-6.54, -8.47, 0
-8.17, -5.18, 0
-7.96, -0.69, 0
-4.81, -0.28, 0
5.07, 4.83, 0
15.06, 9.47, 0
2.31, -0.72, 0
-6.54, 2.89, 0
-2.64, 7.91, 0
-0.44, 7.78, 0
-1.08, 10.17, 0
-1.31, 11.2, 0
-1.33, 8.82, 0
-0.68, 6.19, 0
0.68, 5.26, 0
0.27, 6.37, 0
-0.86, 7.3, 0
-0.44, 5.35, 0
1.13, 3.01, 0
1.4, 1.7, 0
1.38, 1.39, 0
1.19, 1.33, 0
0.84, 1.22, 0
1.59, 1.16, 0
1.01, 1.96, 0
-0.11, 2.02, 0
0.48, 1.36, 0
1.28, 0.88, 0
1.53, 0.76, 0
2.38, 1.34, 0
2.13, 2, 0
1.65, 3.05, 0
1.3, 3.75, 0
1.83, 3.87, 0
1.52, 3.19, 0
0.96, 2.95, 0
-0.84, 2.15, 0
-3.54, 4.04, 0
-4.88, 2.27, 0
-5.21, 3.59, 0
-8.03, 3.5, 0
-9.14, 3.2, 0
-9.4, 0.46, 0
-11.16, 1.74, 0
-10.11, 5.08, 0
-19.46, 6.74, 0
-15.54, 3.21, 0
-23.3, 4.88, 0
-23.69, 1.82, 0
-27.8, 3.27, 0
-27.19, -1.11, 0
-29.39, -2.99, 0
-41.35, 11.36, 0
-32.93, 6.84, 0
-48.45, 2.86, 0
-39.78, 2.92, 0
-33.83, 2.05, 0
-27.1, 2.69, 0
-23.37, 4.47, 0
-29.67, 4.32, 0
-22.52, 4.29, 0
-22.55, 7.5, 0
-22.05, 6.6, 0
-15.73, 6.19, 0
-9.81, 4.41, 0
-3.73, 3.38, 0
-3.74, 2.56, 0
-0.86, -5.51, 0
8.69, -8, 0
15.34, -6.69, 0
12.17, -0.15, 0
1.75, 3.05, 0
1.17, 1.59, 0
7.84, -2.8, 0
14.95, -1.99, 0
20.22, -1.23, 0
15.99, -0.56, 0
21.06, 6.07, 0
20.68, 2.11, 0
19.25, -3.25, 0
25.43, 2.71, 0
22.54, -0.62, 0
24.07, -0.52, 0
28.97, 2.16, 0
24.44, 3.83, 0
21.06, 0.68, 0
23.3, -0.68, 0
27.65, 2.25, 0
28.23, 0.72, 0
31.54, -0.71, 0
29.03, -1.23, 0
25.8, -0.38, 0
20.2, -2.2, 0
20.04, 0.56, 0
16.34, 2.09, 0
12.8, 4.98, 0
15.23, 3.62, 0
13.13, 0.47, 0
11.87, -1.03, 0
11.35, -1.16, 0
7.11, 3.92, 0
6.49, 1.09, 0
5.13, 0.01, 0
7.25, 1.7, 0
6.24, 2.83, 0
6.21, 3.6, 0
-0.12, 2.86, 0
-3.83, 1.7, 0
-6.99, 0.25, 0
-11.3, -1.55, 0
-13.09, 0.81, 0
-14.01, 1.35, 0
-16.78, 0.9, 0
-18.91, -0.26, 0
-19.82, 2.23, 0
-17.33, 2.97, 0
-18.23, 1.35, 0
-17, 1.53, 0
-14.79, 1.55, 0
-12.71, 2.61, 0
-11.67, 3.38, 0
-12.38, 2.95, 0
-8.31, 2.36, 0
-5.09, 3.13, 0
-3.41, 0.82, 0
-3.39, -0.22, 0
-2.04, 0.17, 0
1.14, 1.08, 0
1.04, 0.72, 0
0.52, 0.21, 0
-0.14, 0.18, 0
-0.06, 1.42, 0
0.6, 0.76, 0
0.21, 0.81, 0
-0.46, 0.52, 0
-0.24, -0.58, 0
0.45, -0.94, 0
0.72, -0.73, 0
0.28, 0.16, 0
-0.18, 0.07, 0
-0.63, -0.03, 0
-0.64, -0.03, 0
-0.84, 0.16, 0
-1.73, -0.02, 0
-2.24, 0.18, 0
-2.3, 0.81, 0
-2.89, 0.66, 0
-2.48, -0.02, 0
-3.44, 0.75, 0
-2.32, 0.64, 0
-1.34, 0.87, 0
-2.07, -0.43, 0
-2.24, -0.06, 0
-1.11, 0.64, 0
-0.7, 0.87, 0
-1.04, 1.07, 0
-1.32, 0.66, 0
-2, 0.87, 0
-2.02, 0.87, 0
-1.13, 0.65, 0
-0.65, 0.42, 0
-1.09, 0.47, 0
-1.1, 0.41, 0
-1.1, 0.64, 0
-0.08, 0.98, 0
0.04, 0.75, 0
0.21, 1.16, 0
0.27, 1.16, 0
0.47, 1.3, 0
-0.35, 1.12, 0
0.25, 0.66, 0
0.27, 0.42, 0
0.04, -0.14, 0
-0.52, -0.21, 0
-1.44, 0.53, 0
-0.67, 0.42, 0
-0.75, 0.64, 0
-0.98, 0.76, 0
-1.1, 0.87, 0
-1.32, 0.87, 0
-0.98, 0.53, 0
-0.82, 0.36, 0
-0.07, 0.41, 0
-0.6, 0.2, 0
-0.64, 0.61, 0
-0.2, 0.42, 0
0.03, 0.64, 0
-0.17, 0.64, 0
-0.3, 0.65, 0
-0.41, 0.7, 0
-0.41, 0.44, 0
-0.63, 0.41, 0
-0.64, 0.41, 0
-0.64, 0.41, 0
-0.75, 0.41, 0
-0.87, 0.53, 0
-0.87, 0.64, 0
-0.47, 0.24, 0
-0.84, 0.61, 0
-0.01, 0.43, 0
-0.4, 0.86, 0
-0.41, 0.42, 0
-0.41, 0.53, 0
-0.24, 0.64, 0
-0.58, 0.84, 0
-0.64, 0.44, 0
-0.85, 0.63, 0
-0.65, 0.64, 0
-1.09, 0.53, 0
-1.1, 0.61, 0
-0.67, 0.21, 0
-0.86, 0.41, 0
-0.64, 0.41, 0
-0.41, 0.52, 0
-0.7, 0.59, 0
-0.67, 0.44, 0
-0.64, 1.06, 0
-0.43, 0.89, 0
